json_key,md5_list,val,md5_checksum,md5_list_minus_one,json_key_minus_one,file_name,etl_record_updated
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_VacClass"", ""PremiumComponents_PremiumComponent"", ""Detail""]","[""c873067a7d1a45c3f614fc49c5ee2aa0"", ""710fceb68a329883315bdf7926a716f6"", ""f5ba09bb60e01aba732d436a999a8c55"", ""54382355d693e9b39214b9b83459840d"", ""dc25b0ba18c6c8ede0c4b9ba666be2ac""]","{""Name"": ""Premium"", ""Value_Decimal"": ""586.00"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_VacClass, PremiumComponents_PremiumComponent, Detail"", ""md5_list"": ""c873067a7d1a45c3f614fc49c5ee2aa0, 710fceb68a329883315bdf7926a716f6, f5ba09bb60e01aba732d436a999a8c55, 54382355d693e9b39214b9b83459840d, dc25b0ba18c6c8ede0c4b9ba666be2ac"", ""md5_checksum"": ""c873067a7d1a45c3f614fc49c5ee2aa0"", ""md5_list_minus_one"": ""c873067a7d1a45c3f614fc49c5ee2aa0, 710fceb68a329883315bdf7926a716f6, f5ba09bb60e01aba732d436a999a8c55, 54382355d693e9b39214b9b83459840d"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_VacClass, PremiumComponents_PremiumComponent"", ""file_name"": ""PolicyXml_DRC_20191028113332669357_CC91B6A27D0F8D88"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",c873067a7d1a45c3f614fc49c5ee2aa0,"[""c873067a7d1a45c3f614fc49c5ee2aa0"", ""710fceb68a329883315bdf7926a716f6"", ""f5ba09bb60e01aba732d436a999a8c55"", ""54382355d693e9b39214b9b83459840d""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_VacClass"", ""PremiumComponents_PremiumComponent""]",PolicyXml_DRC_20191028113332669357_CC91B6A27D0F8D88,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage""]","[""5dcf79b548c63b882fbd73c2b610c525"", ""4bff2cad81f553bf69385c518d62f61a"", ""183c3732dc0051782f6eba54b752d3d0"", ""d038324cc894260672338e232eb8a395""]","{""at-busStatus"": ""ADDED"", ""at-effectiveDate"": ""2019-12-27"", ""at-expirationDate"": ""2020-12-27"", ""Identifier_CoverageName"": ""PersonalLiability"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage"", ""md5_list"": ""5dcf79b548c63b882fbd73c2b610c525, 4bff2cad81f553bf69385c518d62f61a, 183c3732dc0051782f6eba54b752d3d0, d038324cc894260672338e232eb8a395"", ""md5_checksum"": ""5dcf79b548c63b882fbd73c2b610c525"", ""md5_list_minus_one"": ""5dcf79b548c63b882fbd73c2b610c525, 4bff2cad81f553bf69385c518d62f61a, 183c3732dc0051782f6eba54b752d3d0"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home"", ""file_name"": ""PolicyXml_DRC_20191028113438889251_F9423A9B65EBC921"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",5dcf79b548c63b882fbd73c2b610c525,"[""5dcf79b548c63b882fbd73c2b610c525"", ""4bff2cad81f553bf69385c518d62f61a"", ""183c3732dc0051782f6eba54b752d3d0""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home""]",PolicyXml_DRC_20191028113438889251_F9423A9B65EBC921,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage""]","[""5dcf79b548c63b882fbd73c2b610c525"", ""4bff2cad81f553bf69385c518d62f61a"", ""183c3732dc0051782f6eba54b752d3d0"", ""ea67224d2a8ab2dd69b603d93edc97d6""]","{""at-busStatus"": ""ADDED"", ""at-effectiveDate"": ""2019-12-27"", ""at-expirationDate"": ""2020-12-27"", ""Identifier_CoverageName"": ""Medical Expenses"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage"", ""md5_list"": ""5dcf79b548c63b882fbd73c2b610c525, 4bff2cad81f553bf69385c518d62f61a, 183c3732dc0051782f6eba54b752d3d0, ea67224d2a8ab2dd69b603d93edc97d6"", ""md5_checksum"": ""5dcf79b548c63b882fbd73c2b610c525"", ""md5_list_minus_one"": ""5dcf79b548c63b882fbd73c2b610c525, 4bff2cad81f553bf69385c518d62f61a, 183c3732dc0051782f6eba54b752d3d0"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home"", ""file_name"": ""PolicyXml_DRC_20191028113438889251_F9423A9B65EBC921"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",5dcf79b548c63b882fbd73c2b610c525,"[""5dcf79b548c63b882fbd73c2b610c525"", ""4bff2cad81f553bf69385c518d62f61a"", ""183c3732dc0051782f6eba54b752d3d0""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home""]",PolicyXml_DRC_20191028113438889251_F9423A9B65EBC921,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_PremiumComponents"", ""Component""]","[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""f7ab8bdcf2274ea8ec012e4946346465"", ""2ae6a7f2d67b49677e5add0b8185f839""]","{""Identifier_ComponentName"": ""UmbrellaSectionPremium"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_PremiumComponents, Component"", ""md5_list"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, f7ab8bdcf2274ea8ec012e4946346465, 2ae6a7f2d67b49677e5add0b8185f839"", ""md5_checksum"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""md5_list_minus_one"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, f7ab8bdcf2274ea8ec012e4946346465"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_PremiumComponents"", ""file_name"": ""PolicyXml_DRC_20190517111305293796_26575FA133F8131C"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",e32b6bcdd24f9db8e5c2f53ce986ee4f,"[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""f7ab8bdcf2274ea8ec012e4946346465""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_PremiumComponents""]",PolicyXml_DRC_20190517111305293796_26575FA133F8131C,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage"", ""Detail""]","[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""8317ff25efeb3530bbf330e97a87bbc2"", ""c23b225337604a672427306f8721d5d1"", ""72854ea93bc8897fd722d584825b9b20""]","{""Name"": ""EndorsementFormNo"", ""Value_text"": ""HOME623"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage, Detail"", ""md5_list"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 8317ff25efeb3530bbf330e97a87bbc2, c23b225337604a672427306f8721d5d1, 72854ea93bc8897fd722d584825b9b20"", ""md5_checksum"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""md5_list_minus_one"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 8317ff25efeb3530bbf330e97a87bbc2, c23b225337604a672427306f8721d5d1"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage"", ""file_name"": ""PolicyXml_DRC_20190517111305293796_26575FA133F8131C"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",e32b6bcdd24f9db8e5c2f53ce986ee4f,"[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""8317ff25efeb3530bbf330e97a87bbc2"", ""c23b225337604a672427306f8721d5d1""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage""]",PolicyXml_DRC_20190517111305293796_26575FA133F8131C,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage""]","[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""8317ff25efeb3530bbf330e97a87bbc2"", ""78d18323d2f8a89d46d72547cc749d4c""]","{""at-busStatus"": ""CANCELED"", ""at-effectiveDate"": ""2019-05-22"", ""at-expirationDate"": ""2020-05-22"", ""Identifier_CoverageName"": ""PersonalLiability"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage"", ""md5_list"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 8317ff25efeb3530bbf330e97a87bbc2, 78d18323d2f8a89d46d72547cc749d4c"", ""md5_checksum"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""md5_list_minus_one"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 8317ff25efeb3530bbf330e97a87bbc2"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home"", ""file_name"": ""PolicyXml_DRC_20190517111305293796_26575FA133F8131C"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",e32b6bcdd24f9db8e5c2f53ce986ee4f,"[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""8317ff25efeb3530bbf330e97a87bbc2""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home""]",PolicyXml_DRC_20190517111305293796_26575FA133F8131C,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""PremiumComponents_PremiumComponent"", ""Detail""]","[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""8317ff25efeb3530bbf330e97a87bbc2"", ""c4e093284c9f90ef4ee5d1758f7991f3"", ""f76dd5159481048a7c74bf628e2a1c1b""]","{""Name"": ""TermPremium"", ""Value_Decimal"": ""0.00"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, PremiumComponents_PremiumComponent, Detail"", ""md5_list"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 8317ff25efeb3530bbf330e97a87bbc2, c4e093284c9f90ef4ee5d1758f7991f3, f76dd5159481048a7c74bf628e2a1c1b"", ""md5_checksum"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""md5_list_minus_one"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 8317ff25efeb3530bbf330e97a87bbc2, c4e093284c9f90ef4ee5d1758f7991f3"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, PremiumComponents_PremiumComponent"", ""file_name"": ""PolicyXml_DRC_20190517111305293796_26575FA133F8131C"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",e32b6bcdd24f9db8e5c2f53ce986ee4f,"[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""8317ff25efeb3530bbf330e97a87bbc2"", ""c4e093284c9f90ef4ee5d1758f7991f3""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""PremiumComponents_PremiumComponent""]",PolicyXml_DRC_20190517111305293796_26575FA133F8131C,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Umbrella"", ""Coverages_Coverage"", ""Detail""]","[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""6b271d437890df4de4d8e8e5c6293471"", ""07edca25e1902980661ca5a0a69b10a1"", ""feb2b1cfcde345c9f8252b819a035c3b""]","{""Name"": ""Exposure Count"", ""Value_text"": ""1"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Umbrella, Coverages_Coverage, Detail"", ""md5_list"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 6b271d437890df4de4d8e8e5c6293471, 07edca25e1902980661ca5a0a69b10a1, feb2b1cfcde345c9f8252b819a035c3b"", ""md5_checksum"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""md5_list_minus_one"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 6b271d437890df4de4d8e8e5c6293471, 07edca25e1902980661ca5a0a69b10a1"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Umbrella, Coverages_Coverage"", ""file_name"": ""PolicyXml_DRC_20190517111305293796_26575FA133F8131C"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",e32b6bcdd24f9db8e5c2f53ce986ee4f,"[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""6b271d437890df4de4d8e8e5c6293471"", ""07edca25e1902980661ca5a0a69b10a1""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Umbrella"", ""Coverages_Coverage""]",PolicyXml_DRC_20190517111305293796_26575FA133F8131C,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Umbrella"", ""PremiumComponents_PremiumComponent"", ""Detail""]","[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""6b271d437890df4de4d8e8e5c6293471"", ""e2558d63136820f6cbd5443e98213b9b"", ""5c5fcc1b3e73977f760d61d70e84039b""]","{""Name"": ""Premium"", ""Value_Decimal"": ""-526.00"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Umbrella, PremiumComponents_PremiumComponent, Detail"", ""md5_list"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 6b271d437890df4de4d8e8e5c6293471, e2558d63136820f6cbd5443e98213b9b, 5c5fcc1b3e73977f760d61d70e84039b"", ""md5_checksum"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""md5_list_minus_one"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 6b271d437890df4de4d8e8e5c6293471, e2558d63136820f6cbd5443e98213b9b"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Umbrella, PremiumComponents_PremiumComponent"", ""file_name"": ""PolicyXml_DRC_20190517111305293796_26575FA133F8131C"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",e32b6bcdd24f9db8e5c2f53ce986ee4f,"[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""6b271d437890df4de4d8e8e5c6293471"", ""e2558d63136820f6cbd5443e98213b9b""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Umbrella"", ""PremiumComponents_PremiumComponent""]",PolicyXml_DRC_20190517111305293796_26575FA133F8131C,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage"", ""PremiumComponents_PremiumComponent"", ""Detail""]","[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""a83169a22072a550847f8db7953391ec"", ""fdd539c803706324b9f9dbde154d490b"", ""bf2b34d733a3cd84c1d5e7cd8c0ad42e"", ""658054b58575d6539c59b95002990499""]","{""Name"": ""TermPremium"", ""Value_Decimal"": ""8.00"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage, PremiumComponents_PremiumComponent, Detail"", ""md5_list"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, a83169a22072a550847f8db7953391ec, fdd539c803706324b9f9dbde154d490b, bf2b34d733a3cd84c1d5e7cd8c0ad42e, 658054b58575d6539c59b95002990499"", ""md5_checksum"": ""0b29703618348d201d647d8d73d4dd95"", ""md5_list_minus_one"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, a83169a22072a550847f8db7953391ec, fdd539c803706324b9f9dbde154d490b, bf2b34d733a3cd84c1d5e7cd8c0ad42e"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage, PremiumComponents_PremiumComponent"", ""file_name"": ""PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",0b29703618348d201d647d8d73d4dd95,"[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""a83169a22072a550847f8db7953391ec"", ""fdd539c803706324b9f9dbde154d490b"", ""bf2b34d733a3cd84c1d5e7cd8c0ad42e""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage"", ""PremiumComponents_PremiumComponent""]",PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage"", ""PremiumComponents_PremiumComponent""]","[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""a83169a22072a550847f8db7953391ec"", ""872c6b32bd16e53f95f9bacbea29ad01"", ""857ee181218615133a9c5b387e4a6499""]","{""Identifier_ComponentName"": ""Medical Expenses Premium"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage, PremiumComponents_PremiumComponent"", ""md5_list"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, a83169a22072a550847f8db7953391ec, 872c6b32bd16e53f95f9bacbea29ad01, 857ee181218615133a9c5b387e4a6499"", ""md5_checksum"": ""0b29703618348d201d647d8d73d4dd95"", ""md5_list_minus_one"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, a83169a22072a550847f8db7953391ec, 872c6b32bd16e53f95f9bacbea29ad01"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage"", ""file_name"": ""PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",0b29703618348d201d647d8d73d4dd95,"[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""a83169a22072a550847f8db7953391ec"", ""872c6b32bd16e53f95f9bacbea29ad01""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage""]",PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage"", ""PremiumComponents_PremiumComponent"", ""Detail""]","[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""a83169a22072a550847f8db7953391ec"", ""7acae9f720beb2d27dcd404fd1601ba6"", ""7728913b55cc4934da700c9dd6431c04"", ""fa056c459c0e6cf97fccc05521342827""]","{""Name"": ""AgentCommissionRate"", ""Value_text"": ""15"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage, PremiumComponents_PremiumComponent, Detail"", ""md5_list"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, a83169a22072a550847f8db7953391ec, 7acae9f720beb2d27dcd404fd1601ba6, 7728913b55cc4934da700c9dd6431c04, fa056c459c0e6cf97fccc05521342827"", ""md5_checksum"": ""0b29703618348d201d647d8d73d4dd95"", ""md5_list_minus_one"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, a83169a22072a550847f8db7953391ec, 7acae9f720beb2d27dcd404fd1601ba6, 7728913b55cc4934da700c9dd6431c04"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage, PremiumComponents_PremiumComponent"", ""file_name"": ""PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",0b29703618348d201d647d8d73d4dd95,"[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""a83169a22072a550847f8db7953391ec"", ""7acae9f720beb2d27dcd404fd1601ba6"", ""7728913b55cc4934da700c9dd6431c04""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage"", ""PremiumComponents_PremiumComponent""]",PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_VacClass"", ""PremiumComponents_PremiumComponent"", ""Detail""]","[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""5cc071a784ea5ce6dcef440741836485"", ""05d1059269d0e670d4fe6c990945d366"", ""047e467f91ccbe6506646621ba1741fa""]","{""Name"": ""Premium"", ""Value_Decimal"": ""0.00"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_VacClass, PremiumComponents_PremiumComponent, Detail"", ""md5_list"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, 5cc071a784ea5ce6dcef440741836485, 05d1059269d0e670d4fe6c990945d366, 047e467f91ccbe6506646621ba1741fa"", ""md5_checksum"": ""0b29703618348d201d647d8d73d4dd95"", ""md5_list_minus_one"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, 5cc071a784ea5ce6dcef440741836485, 05d1059269d0e670d4fe6c990945d366"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_VacClass, PremiumComponents_PremiumComponent"", ""file_name"": ""PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",0b29703618348d201d647d8d73d4dd95,"[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""5cc071a784ea5ce6dcef440741836485"", ""05d1059269d0e670d4fe6c990945d366""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_VacClass"", ""PremiumComponents_PremiumComponent""]",PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Umbrella"", ""Coverages_Coverage""]","[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""ffeae4f9973ed54a78e5e665b663d971"", ""6f97e386bba67504ecbd7ed3383d417e""]","{""at-busStatus"": ""ACTIVE"", ""at-EffectiveDate"": ""2019-10-24"", ""at-ExpirationDate"": ""2020-05-22"", ""Identifier_CoverageName"": ""Additional Auto"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Umbrella, Coverages_Coverage"", ""md5_list"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, ffeae4f9973ed54a78e5e665b663d971, 6f97e386bba67504ecbd7ed3383d417e"", ""md5_checksum"": ""0b29703618348d201d647d8d73d4dd95"", ""md5_list_minus_one"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, ffeae4f9973ed54a78e5e665b663d971"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Umbrella"", ""file_name"": ""PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",0b29703618348d201d647d8d73d4dd95,"[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""ffeae4f9973ed54a78e5e665b663d971""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Umbrella""]",PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_VacClass"", ""PremiumComponents_PremiumComponent"", ""Detail""]","[""c873067a7d1a45c3f614fc49c5ee2aa0"", ""710fceb68a329883315bdf7926a716f6"", ""f5ba09bb60e01aba732d436a999a8c55"", ""54382355d693e9b39214b9b83459840d"", ""c2a5e98c053f6745076b724bbc48b664""]","{""Name"": ""TermPremium"", ""Value_Decimal"": ""586.00"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_VacClass, PremiumComponents_PremiumComponent, Detail"", ""md5_list"": ""c873067a7d1a45c3f614fc49c5ee2aa0, 710fceb68a329883315bdf7926a716f6, f5ba09bb60e01aba732d436a999a8c55, 54382355d693e9b39214b9b83459840d, c2a5e98c053f6745076b724bbc48b664"", ""md5_checksum"": ""c873067a7d1a45c3f614fc49c5ee2aa0"", ""md5_list_minus_one"": ""c873067a7d1a45c3f614fc49c5ee2aa0, 710fceb68a329883315bdf7926a716f6, f5ba09bb60e01aba732d436a999a8c55, 54382355d693e9b39214b9b83459840d"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_VacClass, PremiumComponents_PremiumComponent"", ""file_name"": ""PolicyXml_DRC_20191028113332669357_CC91B6A27D0F8D88"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",c873067a7d1a45c3f614fc49c5ee2aa0,"[""c873067a7d1a45c3f614fc49c5ee2aa0"", ""710fceb68a329883315bdf7926a716f6"", ""f5ba09bb60e01aba732d436a999a8c55"", ""54382355d693e9b39214b9b83459840d""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_VacClass"", ""PremiumComponents_PremiumComponent""]",PolicyXml_DRC_20191028113332669357_CC91B6A27D0F8D88,2020-11-03 13:16:51.5019720
